stationId,stationName,latitude,longitude
ST-1753,2801. 대륭포스트타워1차,37.48437119,126.89542389
ST-1944,2804.항동지구 6단지 602동 앞,37.47737503,126.82001495
ST-1945,2805.구로자원순환센터 ,37.48250961,126.82575989
ST-1946,2806.항동지구 4단지 입구,37.48259735,126.82645416
ST-1947,2807.항동지구 1단지 105동 앞,37.48062897,126.82181549
ST-1948,2808.항동지구 2단지 202동 앞,37.48080826,126.82190704
ST-1949,2809.항동지구 11단지 1103동 앞,37.47790527,126.82311249
ST-1950,2810.항동지구 3단지 311동 앞,37.47793961,126.82327271
ST-1952,2812.항동프라자,37.47983170,126.82275391
ST-1953,2813.항동지구 3단지 302동 앞,37.47937012,126.82546997
ST-1954,2814.항동지구 10단지 1001동 앞,37.47934341,126.82563782
ST-1955,2815.항동지구 7단지 정문,37.47603607,126.81658936
ST-1956,2816.항동지구 8단지 803동옆(주차장입구),37.47473145,126.81700897
ST-1957,2817.천왕이펜하우스5단지 앞,37.47989655,126.84037018
ST-1958,2818.천왕이펜하우스3단지 앞,37.48223877,126.83853149
ST-1959,2819.하늘숲초등학교 앞,37.48366547,126.84161377
ST-1960,2820.신세기아파트 앞,37.49396515,126.85304260
ST-1961,2821.청구아파트 앞,37.50119019,126.86353302
ST-1962,2822.제니스스포츠 앞,37.50452042,126.87055206
ST-1963,2823.중앙유통단지 앞,37.49981308,126.87431335
ST-1964,2824.미래사랑어린이공원 앞,37.51006317,126.88956451
ST-1965,2825.초롱타운 앞,37.49545288,126.88039398
ST-1966,2826.가마산지하보도 옆,37.48864746,126.88047028
ST-2067,2901.공릉동풍림아파트 101동,37.62981415,127.06650543
ST-2068,2902.공릉풍림아파트 108동,37.62862015,127.06690979
ST-2069,2903.월계초안아파트 1단지,37.63372803,127.04436493
ST-2070,2904.중계3차청구아파트,37.65050507,127.07398224
ST-2073,2907. 월계중학교,37.63074875,127.05310822
ST-2074,2908. 광운대학교 중앙도서관,37.62000275,127.05856323
ST-2075,2909. 석계역 3번 출구,37.61545944,127.06745148
ST-2077,2911.상계역중앙시장,37.65887070,127.07191467
ST-2078,2912.대진고등학교,37.63815689,127.07326508
ST-2079,2913.상계8동 주민센터,37.66712952,127.05176544
ST-2081,2915.서울과학기술대학교(어학교육원),37.63489914,127.07767487
ST-2083,2917.신창중학교 후문 맞은편 버스정류장,37.62807083,127.04692078
ST-2085,2919.등나무 근린공원(시립북서울미술관 앞) ,37.64020538,127.06761932
ST-2086,2920.상계중학교(당현2교사거리),37.65103531,127.06871033
ST-2087,2921.중계역 2번출구,37.64587021,127.06562042
ST-2160,3002.벽산상암스마트큐브 ,37.56504440,126.90360260
ST-2161,3003.래미안신공덕3차아파트,37.54554749,126.95679474
ST-2163,3005.마포구청 청사내,37.56624603,126.90218353
ST-2164,3006. 상암월드컵파크5단지(상암중학교),37.57929993,126.88731384
ST-2165,3007.MBC 앞,37.58198166,126.89044952
ST-2166,3008.DMC역7번출구,37.57711411,126.89836121
ST-2167,3009. 홍대입구역 사거리,37.55583954,126.92043304
ST-2168,3010.홍대입구역 3번출구,37.55829620,126.92538452
ST-2422,3013.서울지방고용노동청 앞,37.56760406,126.98725891
ST-1188,3100. 북성초교,37.55739594,126.95216370
ST-1189,3101. 서대문구청,37.57838058,126.93609619
ST-1190,3102. 연희삼거리,37.56799698,126.93165588
ST-1491,3103. 홍제삼거리 북측,37.58670044,126.94676971
ST-1492,3104. e편한세상 신촌4단지 앞,37.55812836,126.95620728
ST-1493,3105. 홍은센트레빌 아파트 앞,37.59714890,126.93852997
ST-2194,3109.북한산더샾 106동 앞,37.59293365,126.94129181
ST-2195,3110.홍은 현대아이파크 아파트 202동 앞,37.58928299,126.93694305
ST-2196,3111.무악재역 4번 출구,37.58221054,126.95016479
ST-2199,3113. 독립문 앞,37.57220459,126.95974731
ST-2198,3114.충정로역 3번 출구,37.56046295,126.96552277
ST-2200,3115.북아현 치안센터 인근,37.56145477,126.95574951
ST-2201,3116.신촌역 4번출구,37.55550385,126.93720245
ST-2202,3117.이화여대 인문관 인근,37.56406784,126.94532776
ST-2204,3119.연희 브라운스톤 아파트 앞,37.56519699,126.92985535
ST-2205,3120.DMC엘가아파트 앞,37.56983566,126.91809082
ST-2206,3121.가좌삼거리,37.57065201,126.91298676
ST-2207,3122.북가좌삼거리2,37.57428360,126.90646362
ST-2208,3123.DMC파크뷰자이1단지 110동 앞,37.57225418,126.91510010
ST-2210,3125.연희파크푸르지오아파트 앞,37.57564163,126.92782593
ST-2212,3127.홍은2파출소 옆,37.58333588,126.93628693
ST-2213,3128.동신병원 맞은편,37.58131790,126.93599701
ST-2214,3129.DMC래미안e편한세상203동옆,37.57626343,126.91132355
ST-2215,3130.가재울사거리,37.57455063,126.91826630
ST-2216,3131.연가교 교차로,37.57215881,126.92118835
ST-2217,3132.홍제교,37.59186172,126.94421387
ST-2219,3134.SK리쳄블(서울아리수본부),37.56131744,126.96658325
ST-1972,3201.당산skv1센터,37.53073502,126.89916992
ST-1973,3202.당산롯데캐슬프레스티지,37.52869034,126.90386200
ST-1974,3203.도림동배드민턴체육관,37.50611496,126.89859009
ST-1975,3204.도림고가도로 밑,37.51124191,126.89818573
ST-1976,3205.문래현대2차,37.52021790,126.88216400
ST-1977,3206.문래동 주민센터,37.51707077,126.89908600
ST-1978,3207.양남사거리1,37.52182770,126.88972473
ST-1982,3211.신길 래미안 프레비뉴,37.50438309,126.90808868
ST-1983,3212.신풍역 6번출구,37.50025558,126.91215515
ST-1985,3214.영등포 푸르지오 아파트 A,37.51202393,126.90105438
ST-1986,3215.강변삼성래미안,37.52974319,126.90782928
ST-1990,3219.영등포역 1번출구,37.51484680,126.90773010
ST-1991,3220.래미안에스티움 앞 (신풍로),37.50013733,126.91397858
ST-1992,3221.서울특별시 남부교육지원청,37.51933289,126.89530182
ST-2393,3310.영락고등학교,37.47662735,126.94364166
ST-2394,3311.서울대입구역 4번 출구,37.48122025,126.95157623
ST-1798,3401.창신두산아파트,37.57376099,127.01393890
ST-1799,3402.이화공영주차장,37.57660675,127.00556946
ST-1801,3404.서울특별시 중부교육지원청,37.57185364,127.00235748
ST-1802,3405.파크팰리스,37.57455063,126.97055054
ST-1804,3407.안국동사거리(신),37.57580566,126.98339081
ST-1805,3408.종로타워빌딩,37.57070541,126.98323822
ST-1807,3410.종로3가역 8번출구,37.57246780,126.99188995
ST-1808,3411.종묘,37.57072067,126.99437714
ST-1809,3412.세운상가,37.57031250,126.99454498
ST-1810,3413.종로플레이스,37.57320023,126.99796295
ST-1811,3414.종로5가역 4번출구,37.57117462,127.00222778
ST-1812,3415.동대문역6번출구,37.57146072,127.01078796
ST-1813,3416.동묘앞역 6번출구,37.57153320,127.01561737
ST-1815,3418.창신역2번 출구,37.57998657,127.01506042
ST-1816,3419.국립어린이과학관,37.58194733,126.99736786
ST-1817,3420. 성균관대입구 사거리 B,37.58327484,126.99885559
ST-1818,3421.혜화역 1번출구,37.58385468,127.00185394
ST-1819,3422.성균관대 정문,37.58479691,126.99713135
ST-1822,3425.광화문 풍림스페이스본 1단지앞,37.57529068,126.96895599
ST-1823,3426.독립문역 2번출구 뒤,37.57501602,126.95755005
ST-1824,3427.인왕산 아이파크 정문,37.57666779,126.95584869
ST-1825,3428.서울미술관,37.59512711,126.96349335
ST-1826,3429.HW컨벤션센터 앞,37.59725952,126.96308899
ST-1827,3430.구기치안센터 앞,37.60950089,126.95668030
ST-1828,3431.로제우스 레포츠센터,37.60760117,126.95768738
ST-1829,3432.종로2가 사거리,37.57001877,126.98880768
ST-983,3500. 군자역2번출구,37.55758667,127.07969666
ST-984,3501. 광진구청 앞,37.53950119,127.08300018
ST-985,3502. 중곡역 1번출구,37.56565857,127.08429718
ST-986,3503. 광진유진스웰,37.55048752,127.10895538
ST-987,3504. 원일교회,37.53805161,127.07659912
ST-988,3505. 신양초교앞 교차로,37.53522110,127.06839752
ST-1191,3506. 영동대교 북단,37.53701401,127.06109619
ST-1192,3507. 어린이회관,37.54595184,127.07800293
ST-1193,3508. 화양사거리,37.54822159,127.06787872
ST-1194,3509. 세종사이버대학교,37.55341721,127.07319641
ST-1427,3510. 중곡SK아파트앞,37.56864929,127.08625031
ST-1195,3511. 응봉역 1번출구,37.55125046,127.03510284
ST-1197,3513. 상왕십리역 1번출구,37.56460953,127.02919769
ST-1198,3514. 왕십리교회옆,37.56626129,127.02369690
ST-1199,3515. 서울숲 관리사무소,37.54281616,127.04208374
ST-1271,3516. 구의아리수정수센터앞,37.54384232,127.09329987
ST-1266,3517. 용마사거리,37.56252670,127.08227539
ST-1263,3518. 군자역 7번출구뒤,37.55686188,127.07913971
ST-1378,3520. 광진경찰서,37.54251862,127.08408356
ST-1379,3521. 현대홈타운 뒷길,37.54342651,127.09661865
ST-1429,3523. 건국대학교 과학관(이과대) 앞,37.54171753,127.08016968
ST-1599,3525. 금호스포츠센터앞,37.54608917,127.02507019
ST-1601,3527. 왕십리 자이아파트(101동 앞),37.56179047,127.02439117
ST-1602,3528. 광진정보도서관,37.55059814,127.11051178
ST-1603,3529. 어린이대공원정문,37.54978943,127.07592773
ST-1616,3530. 왕십리자이아파트 후문(삼거리),37.56014633,127.02635956
ST-1617,3531. 논골사거리(금호도서관 입구),37.55477905,127.02484131
ST-1618,3532. 왕십리KCC스위첸아파트,37.56068039,127.02677917
ST-1660,3533. 건대입구역 사거리(롯데백화점),37.53913879,127.07061768
ST-1661,3534. 건대입구역 5번출구 뒤,37.54012680,127.06949615
ST-1663,3536. 중앙농협(자양동),37.53181076,127.08074188
ST-1664,3537. 아차산 휴먼시아 아파트 옆,37.54848862,127.09375763
ST-1686,3539. 서원마을,37.56379318,127.13283539
ST-1722,3542. 래미안 구의파크 스위트,37.54500580,127.09003448
ST-1760,3543. 세종대학교(학술정보원),37.55137253,127.07444000
ST-2326,3544.한양대역 3번 출구,37.55453873,127.04377747
ST-2327,3545.한양대역 1번출구,37.55657959,127.04335785
ST-2329,3547.상왕십리역 6번 출입구,37.56438065,127.02886963
ST-2330,3548.뚝섬역 6번출구,37.54695892,127.04766846
ST-2331,3549.건영아파트 앞,37.55514145,127.07110596
ST-2332,3550.금호나들목,37.54404068,127.02320099
ST-2333,3551.성동도로사업소,37.55979919,127.05632782
ST-2334,3552.서울숲 공영주차장앞,37.54195786,127.04277039
ST-2335,3553.마장역3번출구,37.56597900,127.04311371
ST-2337,3555.양지사거리(센트라스APT 115동앞),37.56681824,127.02915192
ST-2338,3556.신금호파크자이APT앞,37.55610657,127.01978302
ST-2339,3557.서울숲리버뷰자이APT105동 앞,37.55653000,127.03913116
ST-2340,3558.마장동 금호어울림APT앞,37.56339645,127.04187012
ST-2341,3559.성동구민종합체육센터 앞,37.54590988,127.04460144
ST-2342,3560.성동구 견인차량 보관소 앞,37.56370926,127.05644989
ST-2343,3561.행당동 삼부APT후문,37.55926895,127.03839874
ST-2302,3563.구의7단지현대아파트,37.53680038,127.09083557
ST-2305,3566.우성4차아파트,37.53507233,127.07611084
ST-2308,3569.건대병원후문,37.53956604,127.07244110
ST-2309,3570.구의역 리버비스타 오피스텔,37.53809738,127.08901978
ST-2310,3571.화양 APT(횡단보도 옆),37.54434967,127.06540680
ST-2312,3573.광나루안전체험관,37.55133820,127.07671356
ST-2314,3575. 자양사거리(서원빌딩),37.53657532,127.08258057
ST-2318,3579.광진 캠퍼스시티,37.54788971,127.06745148
ST-2321,3582.화양동 우체국,37.54798889,127.06950378
ST-2325,3586.군자역 비채온 오피스텔,37.55771255,127.07727051
ST-2407,3587.우성식품 앞,37.54246521,127.09423065
ST-2408,3588.세종대학교(영실관),37.55237198,127.07353973
ST-2420,3600.사근빗물펌프장 건너편,37.56119156,127.04968262
ST-2474,3602. 한국지역난방공사강남지사,37.49229431,127.09433746
ST-2671,3604. 삼성중앙역 5번출구,37.51296234,127.05386353
ST-2673,3606. 신사동주민센터 옆,37.52422714,127.02285004
ST-2674,3609. 언주초등학교 입구,37.48536682,127.03849792
ST-2675,3610. 윗반마을 입구,37.46534729,127.10880280
ST-2676,3611. 방죽마을 입구,37.47123337,127.10721588
ST-2677,3612. 은곡마을,37.46726227,127.09801483
ST-2678,3614. 은마아파트 입구 사거리,37.49840164,127.06093597
ST-2679,3615. 서울 논현동우체국 앞,37.51446152,127.03260040
ST-2680,3616. 역삼중학교 앞(체육관 방향),37.49526215,127.04950714
ST-2681,3618. 서울율현초교 삼거리,37.47364044,127.10702515
ST-2682,3620. 청담역 11번 출구,37.51925659,127.05159760
ST-2684,3622. 은마아파트입구 사거리(1),37.49986649,127.06050110
ST-2685,3623. 일원에코파크 앞(개포로 방면),37.49587631,127.08650208
ST-2686,3624. 대모산입구역 7번 출구 앞,37.49017715,127.07305908
ST-2688,3627. 압구정나들목,37.53075027,127.04160309
ST-2689,3628. 역삼1동 주민센터,37.49521255,127.03302765
ST-2690,3629. 청담사거리(신한오피스텔빌딩 앞),37.52416229,127.04895020
ST-2691,3630. 개포우성6차아파트 정문 앞,37.47685623,127.05536652
ST-2788,3634. 국악고교 앞 교차로,37.47402191,127.04844666
ST-2837,3636. 삼성중앙역·플래티넘아파트 정류소,37.51264191,127.05156708
ST-2838,3637. 세곡데이케어센터,37.46072388,127.10287476
ST-2839,3638. 신청담나들목,37.52796173,127.05162811
ST-2847,3640. 일원1동주민센터앞 사거리,37.49087906,127.08795929
ST-2867,3641. 대청역,37.49370575,127.07999420
ST-2907,3642. 강남자곡힐스테이트,37.47092819,127.08970642
ST-2868,3643. 더시그넘하우스 앞,37.47267914,127.10375977
ST-2869,3644. 상록수아파트,37.48276138,127.08042145
ST-2882,3646. 선정릉역 4번 출구,37.50978470,127.04277039
ST-2925,3647. 구룡역 1번 출구,37.48642349,127.05931854
ST-2926,3648. 구룡역 4번 출구,37.48670578,127.06050110
ST-2927,3649. 구룡역 5번 출구,37.48607635,127.05921936
ST-3049,3651. 개포동역 4번출구,37.48929596,127.06616974
ST-2424,3652. 한영외국어고등학교,37.54709244,127.15621948
ST-2567,3653. 강동리버스트4단지아파트 404동 앞,37.57201385,127.17170715
ST-2568,3654. 강동리버스트4단지아파트 405동 앞,37.57201767,127.17295074
ST-2747,3656. 둔촌푸르지오아파트,37.53407288,127.14500427
ST-2732,3657. 서울천호동우체국,37.54074097,127.12576294
ST-2733,3658. 프라이어팰리스아파트,37.55468750,127.13940430
ST-2734,3659. 명일초등학교 옆,37.55464554,127.14253235
ST-2736,3661. 명일동신동아아파트 앞,37.55483246,127.15173340
ST-2737,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),37.55845642,127.14415741
ST-2738,3664. 맥도날드 서울둔촌DT점 앞,37.52938843,127.13718414
ST-2739,3665. 고덕센트럴 아이파크상가 앞,37.55058289,127.16542053
ST-2740,3668. 성내삼성아파트,37.53137589,127.12707520
ST-2742,3671. 둔촌동역교차로,37.52926254,127.13649750
ST-2743,3673. 강동리버스트6단지,37.57095337,127.17174530
ST-2744,3674. 강동리버스트7단지,37.57073975,127.17215729
ST-2745,3675. 강동리버스트8단지,37.57180405,127.17446899
ST-2696,3676. 강동리엔파크9단지,37.55736542,127.18013763
ST-2748,3680. 강동역3번출구,37.53541565,127.13309479
ST-2749,3681. 길동 마루빌딩,37.53685379,127.13948822
ST-2750,3682. 길동 동호빌딩,37.54154587,127.14147949
ST-2751,3683. KT&G강동지사,37.54370880,127.14228058
ST-2854,3684. 고덕자이(105동 앞),37.55361176,127.17203522
ST-2697,3685. 강동리엔파크14단지(1401동 앞),37.55212402,127.18064117
ST-2862,3686. 고덕 래미안 힐스테이트(101동),37.55885696,127.15148926
ST-2841,3688. 상일동산(동아아파트앞 교차로),37.54581833,127.16688538
ST-2908,3689. 강일역 3번출구,37.55740356,127.17653656
ST-2909,3690. 강일역 4번출구,37.55707169,127.17514038
ST-2929,3692. 둔촌오륜역 1번 출구,37.51960373,127.13871002
ST-2966,3694. 강동리엔파크 13단지(1303동 앞),37.55302811,127.18075562
ST-3085,3698. 명일역 3번출구 옆,37.55142593,127.14421082
ST-3087,3699. 상일파출소 옆,37.55655289,127.16587830
ST-3098,3700. 강변그대가리버뷰 입구 맞은편,37.54816437,127.12257385
ST-3154,3701. 방아삼거리,37.52328110,127.14613342
ST-2458,3703. 삼양입구사거리,37.61708832,127.02809906
ST-2459,3707. 드래곤타워 앞,37.63713455,127.03137970
ST-2461,3714. 송천센트레빌,37.61220932,127.02497864
ST-2610,3718. 번동3단지 버스정류장,37.62868500,127.04390717
ST-3152,3720. 우이천 창번교,37.63536072,127.03767395
ST-3184,3724. 삼양동주민센터 앞,37.62491226,127.01979065
ST-3193,3725. 강북 청소년 문화정보도서관 앞,37.62302017,127.02186584
ST-3234,3726.삼양동사거리,37.61792755,127.02136230
ST-2476,3753. 공항중학교 버스정류장,37.56113434,126.81610107
ST-2611,3754. 신방화역 8번출구,37.56740570,126.81621552
ST-2477,3756. 마곡힐스테이트 정문,37.56497574,126.81740570
ST-2857,3757. 신방화역 6번출구,37.56692886,126.81684113
ST-2858,3758. 서울남부출입국관리소,37.56059265,126.82084656
ST-2569,3759. 이대서울병원,37.55863190,126.83559418
ST-2538,3760. 발산역 8번 출구,37.55846024,126.83676147
ST-2478,3761. 나이아가라관광호텔,37.54903030,126.87836456
ST-2831,3762. 마곡9단지 907동앞,37.56068420,126.81918335
ST-2479,3763. 등촌태영아파트,37.55603027,126.86429596
ST-2613,3764. 관문주유소(GS칼택스) 앞,37.55802917,126.84183502
ST-2480,3765. 문소빌딩,37.54555511,126.84449768
ST-2539,3766. 강서문화센터,37.54457855,126.84378052
ST-2481,3767. 대원빌딩,37.54536819,126.84470367
ST-2550,3769. 증미역 2번출구,37.55713272,126.86314392
ST-2752,3770. 남부순환로 205,37.54739761,126.82141113
ST-2482,3772. 길성그랑프리텔아파트,37.56924820,126.81650543
ST-2789,3774. 마곡9단지 910동 상가앞,37.56108475,126.81679535
ST-2483,3775. 가양오토갤러리,37.56644058,126.84430695
ST-2484,3776. 김포공항사거리,37.56753540,126.80518341
ST-2486,3778. 김포공항입구 교차로,37.56179428,126.80792999
ST-2487,3780. 등촌서광아파트,37.55755234,126.85625458
ST-2488,3781. 강서아동복지센터,37.58458328,126.81092072
ST-2489,3782. 겸재정선미술관,37.57128906,126.83777618
ST-2490,3783. 마곡금호어울림아파트,37.57410049,126.83711243
ST-2491,3784. 벽산아파트,37.57531738,126.83666992
ST-2832,3785. 마곡14단지 1408동앞,37.55737305,126.82332611
ST-2558,3786. 강서힐스테이트 상가 앞,37.54663849,126.83657837
ST-2492,3787. 가양나들목,37.57386398,126.84347534
ST-2493,3788. 정곡나들목,37.58417130,126.81932831
ST-2494,3789. 염창나들목,37.55680466,126.87155914
ST-2551,3792. 화곡본동시장 입구,37.54382706,126.84368896
ST-2552,3793. 더리브골드타워,37.56557083,126.84624481
ST-2553,3794. 안양천합수부(현대3차아파트),37.55195236,126.87670898
ST-2555,3796. 송정역 3번출구 앞,37.56087875,126.81354523
ST-2556,3797. 마곡수명산파크7단지 710동 앞,37.54857254,126.82076263
ST-2557,3798. 그랜드아이파크아파트 앞,37.55510712,126.85154724
ST-2627,3799. 국립항공박물관,37.55688477,126.80926514
ST-2790,3801. 이랜드글로벌R&D센터,37.56719208,126.83475494
ST-2428,3802. 관악구민체육센터,37.47288132,126.96003723
ST-2614,3803. 남서울중학교,37.48313141,126.92135620
ST-2615,3804. 낙성대공원,37.47185516,126.95871735
ST-2616,3806. 낙성대 교수아파트,37.46895981,126.95765686
ST-2617,3807. 관악우체국 교차로,37.48497391,126.93437195
ST-2851,3811.신사로입구,37.48675156,126.92272186
ST-2842,3812. KT관악지점,37.48163223,126.94718933
ST-2872,3813. 낙성대역 5번출구,37.47752762,126.96276855
ST-2873,3814. 난곡사거리 ,37.48204803,126.91524506
ST-2948,3815. 광일빌딩,37.47639847,126.97683716
ST-2995,3816. 관악 GSfresh,37.47909164,126.94941711
ST-2996,3818. 은천교회 앞,37.48857117,126.92138672
ST-3143,3819. 서울대벤처타운역,37.47220230,126.93390656
ST-3166,3820. 은천삼거리,37.48506546,126.95545959
ST-3199,"3822.신림4,5동교",37.48531723,126.92465973
ST-2541,3853. 어린이대공원역 2번출구,37.54764938,127.07470703
ST-2542,3860. 건국대학교 정문 앞,37.54651260,127.07571411
ST-2543,3863. 동일로58길 입구,37.55775452,127.07297516
ST-2544,3864. 광진소방서 앞,37.54500580,127.08337402
ST-2545,3865. 이튼타워리버 2차,37.53520966,127.06900024
ST-2546,3868. 자양한강도서관,37.52916336,127.07798767
ST-2547,3873. 동서울우편집중국 앞,37.53470993,127.08447266
ST-2548,3878. 장로회신학대학교 주기철 기념관,37.54983902,127.10302734
ST-2843,3879. 중랑천 뚝방길 산책로 입구,37.56628036,127.07747650
ST-2830,3880. 홍련봉 공원,37.54896927,127.09352875
ST-2865,3881. 신자초교입구 교차로,37.53298569,127.07579041
ST-2891,3882. 자양2동 주민센터,37.52879333,127.08463287
ST-3012,3886.광진구 민방위교육센터,37.53919220,127.09801483
ST-3188,3890. 웰츠타워 오피스텔,37.53803253,127.08355713
ST-3309,3894. 노룬산시장 앞,37.53696060,127.06273651
ST-3339,3898. 올림픽대교 북단,37.54206467,127.09806824
ST-3340,3899. 아차산역 2번출구,37.55105209,127.09043884
ST-2462,3902. 항동지구5단지 501동 앞,37.47819901,126.82487488
ST-2463,3903. 현대아파트 앞,37.49333954,126.85917664
ST-2464,3904. 테크노마트 앞,37.50624084,126.89114380
ST-2465,3905. 희훈타워빌 앞,37.50191498,126.88924408
ST-2435,3906. 천왕차량사업소 입구,37.47604752,126.84501648
ST-2559,3907. 신도림7차e편한세상아파트 806동 앞,37.50862503,126.88353729
ST-2753,3908. 오류동 다숲오피스텔 앞,37.49267197,126.84162140
ST-2828,3910. 목양전원교회 앞 로터리,37.48389053,126.82218170
ST-2829,3911. 항동하버리안2단지아파트 후문,37.48337555,126.82247925
ST-2855,3912. 삼호아파트 앞,37.49385834,126.85646820
ST-2892,3914. 신도림쌍용플래티넘노블아파트 앞,37.50126266,126.89118195
ST-2949,3915. 동선아파트 앞,37.49382782,126.83907318
ST-3037,3917. 성공회대학교,37.48859024,126.82478333
ST-2997,3918. 이좋은집오피스텔 앞,37.49499130,126.84185028
ST-3013,3919. 구로역·NC신구로점 버스정류장(구로역 방면),37.50096512,126.88237000
ST-3055,3920. 개봉역2번출구 B,37.49555206,126.85697937
ST-3067,3922. 서울남부교정시설 앞,37.47715378,126.83985901
ST-3088,3923. 구로공구상가 앞,37.50075531,126.87708282
ST-3103,3924. 오류동 계림웨스트밸리 앞,37.49090958,126.82965088
ST-3124,3925. 중앙유통단지 앞 B,37.50127029,126.87678528
ST-3182,3927. 구로월드아파트 앞,37.50519562,126.87619019
ST-3195,3928.고척아이파크아파트 106동 앞,37.49801254,126.86098480
ST-3194,3929. 고척아이파크아파트 205동 앞,37.50108719,126.86045837
ST-3189,3930. 온수역 2번 출구 앞,37.49179459,126.82500458
ST-3223,3931. 천왕역 3번 출구 뒤,37.48690414,126.83894348
ST-3222,3932. 개봉센트레빌레우스아파트 앞,37.49752045,126.85295105
ST-3237,3933. 오류동부골든아파트 후문 옆,37.49938202,126.84114075
ST-3225,3934. 철도교통관제센터 정문 앞,37.49708176,126.87788391
ST-3252,3935. 고대구로병원 앞,37.49312592,126.88424683
ST-3303,3936. 힐스테이트 신도림역,37.50683594,126.88478851
ST-3306,3937. 개봉역 신영지웰에스테이트,37.49563599,126.85797882
ST-3311,3939.신도림역 3번출구,37.50760651,126.89134979
ST-2637,3956. 대륭테크노타운21차 앞,37.46557617,126.88724518
ST-2638,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,37.45739746,126.89341736
ST-2639,3959. 시흥사거리(시흥동 994-3 앞),37.45415115,126.90045166
ST-2641,3963. 에이스 하드웨어(시흥대로 396) 앞,37.46865845,126.89826202
ST-2642,3966. 독산역1번출구 B,37.46709442,126.88920593
ST-2893,3967. 혜명양로원 담장 옆(2),37.45191956,126.91375732
ST-2894,3968. 독산동 현대홈타운 금천과선교 앞,37.46222305,126.89181519
ST-2895,3969. 독산역 롯데캐슬 104동 앞,37.46239853,126.89175415
ST-2910,3970. 시흥4동주민센터 앞,37.45894241,126.90592957
ST-2911,3971. 순흥안씨묘 건너편,37.45838165,126.90807343
ST-2912,3972. 산기슭공원 앞,37.46272278,126.90721893
ST-2913,3973. 독산2동주민센터 앞,37.46322250,126.90357208
ST-2931,3974.  안천중학교,37.45936584,126.88677979
ST-3029,3975.현대시티아울렛 가산,37.47739792,126.88877869
ST-3032,3980. 금천현대홈타운 후문 서부샛길,37.46139526,126.89003754
ST-2932,3983. 금천구청역 1번 출구,37.45703506,126.89432526
ST-2999,3984. 가산롯데아이티캐슬,37.47636795,126.88083649
ST-2964,3985. 디폴리스 지식산업센터,37.48017502,126.87680054
ST-3196,3986.청년주택 독산동점,37.46754074,126.89282227
ST-3219,3987. LG전자가산A와 가산테라타워 사이,37.47520447,126.89012909
ST-3236,3988. 엘아르베뉴 102동 앞,37.47452545,126.88707733
ST-2698,4002. 상계주공 14단지 상가 앞,37.66963577,127.05970764
ST-2700,4004. 당고개입구오거리 당현천변,37.66260529,127.07557678
ST-2701,4005. 중계2차 한화꿈에그린 101동 인근,37.65955734,127.07525635
ST-2702,4007. 노원 을지대학교 병원,37.63666916,127.06969452
ST-2703,4008. 하계 어린이 공원,37.63341522,127.06916046
ST-2704,4009. 월계프라자,37.63284302,127.05213165
ST-2705,4011. 월계 센트럴 아이파크,37.62917328,127.05693054
ST-2706,4013. 중계 롯데마트,37.64584351,127.07075500
ST-2707,4014. 당고개역 3번 출구,37.67030334,127.07884216
ST-2754,4016. 노원 마들스타디움,37.64530945,127.05744171
ST-2708,4017. 월계 청백1단지 아파트 정류장,37.63459396,127.05206299
ST-2709,4018. 상계주공15단지 버스정류소,37.66782761,127.05683899
ST-2710,4019. 상계주공10단지 버스정류소,37.66214371,127.05819702
ST-2711,4020. 중계동 성모빌딩 앞 ,37.65116119,127.07659149
ST-2712,4021. 중계본동 입구,37.64426041,127.08331299
ST-2713,4023. 월계역 1번 출구,37.63441086,127.05886841
ST-2714,4024. 꿈의숲 SK뷰 아파트,37.62045288,127.05445099
ST-2715,4025. 한천교 동편,37.62533569,127.07019043
ST-2716,4026. 상계주공1단지아파트,37.64795303,127.05793762
ST-2791,4027. 한내 행복발전소 옆,37.62741089,127.06214142
ST-2717,4028. 한일유앤아이아파트 105동 인근,37.65351868,127.07130432
ST-2718,4029. 청소년수련관 후문,37.63966370,127.06041718
ST-2729,4031. 청암예술학교 앞,37.65153503,127.07327271
ST-2719,4032. 불암주유소 앞,37.65149689,127.07704163
ST-2720,4033. 녹천역 4번 출구 옆,37.64292908,127.05194855
ST-2804,4035. 휴플러스 수락한신아파트 101동 앞,37.67436600,127.05947113
ST-2792,4036. 하계역 6번출구,37.63793945,127.06715393
ST-2835,4037. 물넘이교,37.65408325,127.07195282
ST-2859,4039. 서울시 북부여성발전센터,37.64304352,127.06213379
ST-2861,4040. 공릉로 26길,37.61965561,127.08146667
ST-2896,4041. 공릉역3번출구,37.62500381,127.07301331
ST-2914,4042. 상계문화정보도서관,37.67851257,127.05174255
ST-2954,4043. 상계주공13단지 1301동,37.66674042,127.06388855
ST-2955,4044. 공릉산 백세문 입구,37.62812042,127.08548737
ST-2971,4045. 은하수 공원,37.63000488,127.04409790
ST-2722,4054. 창동한신아파트 버스정류소,37.64601898,127.03527069
ST-2723,4058. 다락원체육공원 전망대 입구,37.69101334,127.04916382
ST-2724,4062. 평화도봉공원 주변,37.66252136,127.04270935
ST-2725,4064. 신창아파트 입구 앞,37.64051056,127.04082489
ST-2726,4065. 창동역 1번출구 앞,37.65373611,127.04929352
