from_node,to_node,distance,route_id,bus_number,from_ars_id
114000101,114000103,190.65733879792995,100100290,6411,15204
114000103,114000128,134.56673277861546,100100290,6411,15206
114000128,114000127,301.6137918433389,100100290,6411,15231
114000127,114000200,543.0027112032051,100100290,6411,15230
114000200,114000201,385.14737355496317,100100290,6411,15304
114000124,114000123,362.45992282499174,100100291,6511,15227
114000123,114000122,161.5242328498951,100100291,6511,15226
114000122,114000293,368.98651042720167,100100291,6511,15225
114000293,116000133,318.0724315708371,100100291,6511,15412
116000133,116000135,543.7876482101916,100100291,6511,17223
116000135,116000137,265.9105108549803,100100291,6511,17226
116000137,116000008,376.8612247828379,100100291,6511,17228
116000008,116000006,663.6643924432927,100100291,6511,17008
116000006,116000066,1189.3036807825013,100100291,6511,17006
116000066,116000020,521.0944343413497,100100291,6511,17152
116000020,116000022,421.12416850804846,100100291,6511,17106
116000022,116000021,81.01450407013037,100100291,6511,17108
116000021,116000019,332.0091182092243,100100291,6511,17107
116000019,116000017,293.3434440352716,100100291,6511,17105
116000017,116000016,283.2328112703386,100100291,6511,17103
116000016,116000018,278.9887284649692,100100291,6511,17102
116000018,116000020,282.2408975016839,100100291,6511,17104
116000020,116000389,272.17977608214767,100100291,6511,17106
116000389,116900269,486.8090287967452,100100291,6511,17863
116900269,116900222,359.4242480835803,100100291,6511,17932
116900222,116000028,424.2489985793478,100100291,6511,17717
116000028,118000179,291.8853277411118,100100291,6511,17114
118000179,118000180,304.1211115684819,100100291,6511,19264
118000180,118000181,144.07161218376157,100100291,6511,19265
118000181,118000182,415.56539284180525,100100291,6511,19266
118000182,118000183,165.02337774402818,100100291,6511,19267
118000183,119000116,259.20073252387084,100100291,6511,19268
119000116,119000114,470.1268579115002,100100291,6511,20209
119000114,120000446,205.61031004531324,100100291,6511,20207
120000446,120000124,299.45839998756855,100100291,6511,21360
120000124,120000126,405.58180824472043,100100291,6511,21226
120000126,120000127,275.7230988387743,100100291,6511,21228
120000127,120000129,174.35302881589868,100100291,6511,21229
120000129,120000130,335.4205648775806,100100291,6511,21231
120000130,120000088,507.2818340056884,100100291,6511,21232
120000088,120000089,254.8435589211171,100100291,6511,21190
120000089,120000090,329.22894234522647,100100291,6511,21191
120000090,120000091,260.90547498193376,100100291,6511,21192
120000091,120000092,236.17012640962295,100100291,6511,21193
120000092,120000093,362.89095574904917,100100291,6511,21194
120000093,120000094,240.19087206604544,100100291,6511,21195
120000094,120000036,120.95854520634089,100100291,6511,21196
120000036,120000456,277.5525679317069,100100291,6511,21137
120000456,120000038,401.90179647081857,100100291,6511,21368
120000038,120000039,456.824102964311,100100291,6511,21139
120000039,120000040,251.4565219534119,100100291,6511,21140
120000040,120000668,339.61532544914166,100100291,6511,21141
120000668,120000029,455.43561786336534,100100291,6511,21374
120000029,120000665,402.13357517235687,100100291,6511,21128
120000665,120000030,445.2894320245768,100100291,6511,21373
120000030,120000031,540.78094098215,100100291,6511,21129
120000031,120000032,566.3669761946212,100100291,6511,21130
120000032,120000095,347.99450691260745,100100291,6511,21131
120000095,120000096,348.99504863274996,100100291,6511,21197
120000096,120000149,309.06161699667945,100100291,6511,21198
120000149,120000098,235.05786541534988,100100291,6511,21251
120000098,120000099,251.10270933109948,100100291,6511,21200
120000099,120000100,305.32724202264774,100100291,6511,21201
120000100,120000101,304.3102480049082,100100291,6511,21202
120000101,120000131,360.0149029323224,100100291,6511,21203
120000131,120000128,598.5699516656081,100100291,6511,21233
120000128,120000125,701.7181870616901,100100291,6511,21230
120000125,119000115,579.9452788489247,100100291,6511,21227
119000115,119000117,414.1475405090509,100100291,6511,20208
119000117,118000175,192.6476756237166,100100291,6511,20210
118000175,118000176,303.63036653865043,100100291,6511,19260
118000176,118000177,378.8958331695145,100100291,6511,19261
118000177,118000186,170.88528191318096,100100291,6511,19262
118000186,118000185,235.62617454125754,100100291,6511,19271
118000185,116000029,312.5901336422301,100100291,6511,19270
116000029,116000201,341.8164333962706,100100291,6511,17115
116000201,116000198,376.23498235015745,100100291,6511,17297
116000198,116000149,482.11063582306605,100100291,6511,17293
116000149,116000019,255.69595700507514,100100291,6511,17240
116000019,116000017,293.3434440352716,100100291,6511,17105
116000017,116000015,283.8517837918138,100100291,6511,17103
116000015,118000603,523.7735092071678,100100291,6511,17101
118000603,116000021,217.0798511782882,100100291,6511,17401
116000021,116000019,332.0091182092243,100100291,6511,17107
116000019,116000003,644.5581719964266,100100291,6511,17105
116000003,116000005,1084.4048766342137,100100291,6511,17003
116000005,116000007,591.9917804678757,100100291,6511,17005
116000007,116000136,376.3434686533183,100100291,6511,17007
116000136,116000134,412.82644718721275,100100291,6511,17227
116000134,114000128,423.97273544929163,100100291,6511,17225
114000128,114000127,301.6137918433389,100100291,6511,15231
114000127,114000200,543.0027112032051,100100291,6511,15230
114000200,114000201,385.14737355496317,100100291,6511,15304
116000032,116000158,178.37571364706974,100100292,6512,17118
116000158,116000035,327.9238440809639,100100292,6512,17252
116000035,116000048,112.99007607770479,100100292,6512,17121
116000048,116000049,221.13261289316227,100100292,6512,17134
116000049,116000051,257.34153073766015,100100292,6512,17135
116000051,116000027,333.1225554941561,100100292,6512,17137
116000027,116000198,457.26064188831987,100100292,6512,17113
116000198,116000059,755.14858925143,100100292,6512,17293
116000059,116000068,412.51047789665995,100100292,6512,17145
116000068,116000066,320.08531978484007,100100292,6512,17154
116000066,116000002,424.716286975074,100100292,6512,17152
116000002,118000001,552.4341623890505,100100292,6512,17002
118000001,118000003,723.0205899528917,100100292,6512,19001
118000003,118000005,376.9812973212405,100100292,6512,19003
118000005,118000194,910.4028589721911,100100292,6512,19005
118000194,118000563,255.80031761116572,100100292,6512,19279
118000563,118000144,281.9555826744201,100100292,6512,19300
118000144,118000145,318.2694154505018,100100292,6512,19229
118000145,118000146,285.80358478772644,100100292,6512,19230
118000146,118000147,323.32247071781984,100100292,6512,19231
118000147,118000209,327.6943190799238,100100292,6512,19232
118000209,118000148,335.9339163558017,100100292,6512,19297
118000148,118000156,222.5535982503774,100100292,6512,19233
118000156,118000173,603.0163228108363,100100292,6512,19241
118000173,118000010,575.1499878257117,100100292,6512,19258
118000010,118000009,509.11897634303597,100100292,6512,19010
118000009,116000013,535.7007181074297,100100292,6512,19009
116000013,117000111,500.0738822745274,100100292,6512,17013
117000111,117000112,322.2266331138943,100100292,6512,18197
117000112,120000016,634.2156615595071,100100292,6512,18198
120000016,120000445,223.9808397706867,100100292,6512,21115
120000445,120000017,217.00322751860583,100100292,6512,21361
120000017,120000018,631.9955391915826,100100292,6512,21116
120000018,120000160,454.25526755390473,100100292,6512,21117
120000160,120000019,262.8022715978455,100100292,6512,21262
120000019,120000020,675.4334181690369,100100292,6512,21118
120000020,120000021,476.03123064557656,100100292,6512,21119
120000021,120000038,405.46017671123593,100100292,6512,21120
120000038,120000039,456.824102964311,100100292,6512,21139
120000039,120000040,251.4565219534119,100100292,6512,21140
120000040,120000668,339.61532544914166,100100292,6512,21141
120000668,120000670,333.1854939154279,100100292,6512,21374
120000670,120000041,552.4718551336664,100100292,6512,21376
120000041,120000042,296.86114586991533,100100292,6512,21142
120000042,120000043,326.4116629068709,100100292,6512,21143
120000043,120000044,406.2239758655383,100100292,6512,21144
120000044,120000045,472.3583123923386,100100292,6512,21145
120000045,120000046,527.2508506466588,100100292,6512,21146
120000046,120000047,417.60528749724523,100100292,6512,21147
120000047,120000421,298.32506715188987,100100292,6512,21148
120000421,120000010,556.8440331228044,100100292,6512,21350
120000010,120000011,332.4185640088665,100100292,6512,21109
120000011,120000012,240.53389646147042,100100292,6512,21110
120000012,120000013,407.1989158546006,100100292,6512,21111
120000013,120000014,297.3266593047489,100100292,6512,21112
120000014,120000015,266.7678315622757,100100292,6512,21113
120000015,120000001,465.8109042504045,100100292,6512,21114
120000001,119000001,330.6644582056868,100100292,6512,21001
119000001,119000002,505.50842657780777,100100292,6512,20001
119000002,118000162,549.0820956071303,100100292,6512,20002
118000162,118000163,369.749377294961,100100292,6512,19247
118000163,118000164,357.49598447046856,100100292,6512,19248
118000164,118000154,412.57229090603755,100100292,6512,19249
118000154,118000153,510.4813260602154,100100292,6512,19239
118000153,118000155,148.92348489496612,100100292,6512,19238
118000155,118000143,454.9176460779534,100100292,6512,19240
118000143,118000140,551.9682321708867,100100292,6512,19228
118000140,118000006,875.7734909609078,100100292,6512,19225
118000006,118000004,702.1709133585475,100100292,6512,19006
118000004,118000002,727.6810036191789,100100292,6512,19004
118000002,116000001,321.87667217174004,100100292,6512,19002
116000001,116000067,512.8365154778293,100100292,6512,17001
116000067,116000069,311.64231620802906,100100292,6512,17153
116000069,116000058,538.1334935282352,100100292,6512,17155
116000058,116000026,722.2446107674089,100100292,6512,17144
116000026,116000052,623.035228845809,100100292,6512,17112
116000052,116000050,219.08129017232622,100100292,6512,17138
116000050,116000034,356.6021653910702,100100292,6512,17136
116000034,116000033,358.72612008024447,100100292,6512,17120
213000505,213000246,122.1778977521895,100100293,6713,38073
213000246,213000180,101.17374547591555,100100293,6713,38076
213000180,213000179,126.57855013560845,100100293,6713,38084
213000179,213000176,500.34149946169106,100100293,6713,38078
213000176,116000620,277.4997563249418,100100293,6713,38001
116000620,116000119,293.1306184608743,100100293,6713,17515
116000119,116000078,731.2209536081632,100100293,6713,17209
116000078,116000010,421.6878389527442,100100293,6713,17164
116000010,116000008,543.6437347359018,100100293,6713,17010
116000008,116000006,663.6643924432927,100100293,6713,17008
116000006,116000004,990.5228784513317,100100293,6713,17006
116000004,116000002,623.3153623016716,100100293,6713,17004
116000002,118000001,552.4341623890505,100100293,6713,17002
118000001,118000102,687.0140540557486,100100293,6713,19001
118000102,118000149,465.44505834341936,100100293,6713,19187
118000149,118000158,443.3335174762092,100100293,6713,19234
118000158,118000159,208.86769393302905,100100293,6713,19243
118000159,118000164,316.80077176572775,100100293,6713,19244
118000164,118000154,412.57229090603755,100100293,6713,19249
118000154,118000610,215.2640820445334,100100293,6713,19239
118000610,118000611,541.2046135290631,100100293,6713,19285
118000611,119000020,476.92271377978744,100100293,6713,19301
119000020,119000021,359.7712878611259,100100293,6713,20106
119000021,118000068,1007.1382692799979,100100293,6713,20107
118000068,118000071,346.80395841377646,100100293,6713,19153
118000071,118000047,993.652493976082,100100293,6713,19156
118000047,118000046,103.60328601882992,100100293,6713,19132
118000046,113000109,2434.9029161516833,100100293,6713,19131
113000109,113000111,295.88255265949414,100100293,6713,14200
113000111,113000114,442.4189368448904,100100293,6713,14202
113000114,113000416,238.66057775814164,100100293,6713,14205
113000416,113000415,481.93883747686215,100100293,6713,13021
113000415,113000506,331.83123004292173,100100293,6713,13019
113000506,113000414,204.5821134939308,100100293,6713,14097
113000414,113000211,752.3493198418271,100100293,6713,14016
113000211,113000212,317.5729847581379,100100293,6713,14314
113000212,113000505,185.41058404362616,100100293,6713,14315
113000505,113000422,211.3917134516476,100100293,6713,14096
113000422,113000421,475.1162660495001,100100293,6713,14015
113000421,113000137,610.9326651859736,100100293,6713,14061
113000137,113000113,194.88409813192135,100100293,6713,14228
113000113,113000112,410.3271775303742,100100293,6713,14204
113000112,113000110,281.92095251405595,100100293,6713,14203
113000110,118000195,2236.931768974427,100100293,6713,14201
118000195,118000048,325.5523455759383,100100293,6713,19280
118000048,118000070,1045.087787602113,100100293,6713,19133
118000070,118000069,268.5757436143092,100100293,6713,19155
118000069,118000170,1007.7309849423153,100100293,6713,19154
118000170,118000171,548.2538377225246,100100293,6713,19255
118000171,118900107,228.67500558654834,100100293,6713,19256
